	2P	2P%	2PA	3P	3P%	3PA	3PAr	AST	AST%	Age	BLK	BLK%	BPM	DBPM	DRB	DRB%	DWS	FG	FG%	FGA	FT	FT%	FTA	FTr	G	MP	OBPM	ORB	ORB%	OWS	PER	PF	PTS	STL	STL%	TOV	TOV%	TRB	TRB%	TS%	USG%	Unnamed: 0	Unnamed: 0.1	VORP	WS	WS/48	Year	eFG%	height	weight	cluster_ID
9483	1.97800035886	0.848684015626	1.72867744106	-0.937869779701	-0.0981465320703	-0.914145374294	-0.989212434561	-0.0464344360599	-0.0558071975436	0.808766729175	-0.987648110612	-1.02303658762	0.166359635557	-0.757682605862	0.0892045110775	0.0693877296367	-1.44765995944	1.67266258317	1.04432546435	1.08462947588	4.09071639052	0.821986792915	3.7451904013	2.51821183537	0.332526028581	0.684901816816	0.72304138114	-0.0521373845086	-0.0827114287058	1.77760061869	-0.0845451729539	0.794932039606	2.33417904976	-0.563541762071	-0.657799845658	1.34370426351	-0.0410123554781	0.0352443839875	-0.00147369139707	1.69302471171	1.539811007	-1.49249584021	-1.49480846286	-0.219860567083	0.919694444029	0.896022103901	-1.55563858489	0.467585136025	-0.273418466818	-0.116338356774	5
11642	0.458134635892	0.472417372987	0.352395432961	2.79653327726	0.97052847451	2.29008861224	1.01828330734	-0.404065510227	-0.4192461277	-0.401785235598	-0.119280415759	-0.149141890905	0.456637956566	-0.474329045898	-0.554014568493	-0.769549221247	-0.0677442705725	2.25848889154	0.267502469693	2.15774044359	0.127638228722	1.1742389071	-0.155005104249	-0.859855332173	1.15405389105	1.56160329113	0.870887665937	-0.961139876197	-0.961400493881	1.08493818448	-0.654130787395	-1.07149519762	2.31498206741	-0.736965071864	-0.826735923359	-0.175178615489	-1.19537718697	-0.762850626181	-0.833607479079	1.31045546373	1.45847087522	1.23031092617	1.23257684938	0.422509836783	0.896077580442	0.896022103901	1.05593422113	1.40275540808	0.0526200085794	-0.197222054997	5
9300	2.50988568253	-0.100941320559	2.79664913586	-0.317801438935	0.264555288345	-0.229401667025	-0.653819683492	-0.0178427395109	0.232806070522	-0.401785235598	-0.488107708005	-0.485255235795	0.561695965092	-0.252785693921	-0.303436901228	-0.290156677885	-0.206157833435	2.66398148786	0.0648529928246	2.73184960113	3.33931361503	0.775637830522	3.04976502026	0.949562934673	0.250373242334	1.51364697117	0.841813145636	0.342607760824	0.382476899917	1.18957811136	-0.356542379014	-0.0894647327192	2.95074930118	0.20764683195	0.186880542848	1.27116605658	-0.656673598942	-0.0499274692285	-0.0233719489677	0.269016955329	2.90225821445	-1.72726339443	-1.73065133071	0.715007724253	0.894739414532	0.914500320596	-1.55563858489	-0.447255347502	0.269978992178	0.692498625453	5
10182	2.007470535	0.257407862907	2.05031837191	-0.898203017199	-0.292451078721	-0.801969233587	-0.926022495954	2.72727241293	2.84101486341	0.566656336221	-0.951876396419	-0.955813918641	0.699402394254	-0.44415286495	-1.01969743353	-1.04348781745	-0.377070680126	1.73088567566	0.43637703375	1.50717473668	1.34469511309	0.48827426369	1.23433531354	0.307511291598	-0.489001833888	0.448117487001	1.13805645896	-1.01050203159	-1.01308808595	1.95360093736	0.261024364668	-1.69419083348	1.49293048161	-0.118792057175	-0.150991612554	1.28250134762	-0.0153598036671	-1.08295919892	-1.07448831236	0.0777323313373	1.74316133647	-0.604354034573	-0.58760921046	0.807826964272	1.50900325846	1.50580325483	-0.685114316215	-0.243957462274	-1.36021338481	-1.32959383012	5
10818	-0.097936298626	-0.656382554932	0.125611728593	1.67172795588	0.769747109638	1.48557357001	0.804409668981	1.23323410959	1.216229058	-0.886006021507	-0.693830183365	-0.754145911707	0.713179918937	-0.309748570992	-0.852841828872	-0.957882006139	-0.850450017453	0.926235050364	-0.509320524969	1.29251353056	1.56529453691	1.15569932214	1.17772521996	0.365879622787	1.31835946354	1.96773337581	1.06112743672	-0.996567341719	-1.01308808595	1.74091985963	-0.786113353236	-0.723688435017	1.55962411556	-0.798880038163	-0.826735923359	0.556296245086	-0.425800632643	-0.969851629506	-1.03069179721	0.694093897534	1.1941154469	0.194352512319	0.196604497354	1.18544289692	1.1335638989	1.13623892093	0.185409952459	0.162638308183	-1.14285440121	-0.925175339002	5
11282	0.679670071419	0.22157294456	0.67151885274	0.0456526168406	0.439429380331	0.0900791826908	-0.128857116602	2.54275951356	2.58446973624	-0.159674842643	-0.354914307742	-0.283587228861	0.669661461816	-0.132974455272	-1.18084146472	-1.21469944008	0.540254906266	0.80317168338	0.098627905636	0.769479753555	1.48824040362	1.07227118983	1.13766353652	0.60664898894	0.578984387321	0.905201161644	0.88679399679	-0.951292477892	-0.935556697847	1.31251896916	-0.188893707363	-0.885732931001	1.07805177068	2.17376513152	2.21411347526	1.9351791872	0.882479509717	-1.16143247407	-1.16208134264	0.651586203314	1.25512054575	0.78065031968	0.797063332674	0.817445437865	1.29967045411	1.30254287119	0.620672086796	0.0	-1.36021338481	-1.24871013189	5
11285	0.0126401070957	-0.477207963199	0.190615917637	1.69145516263	0.633733926982	1.65812561116	0.848156549555	1.39008409591	1.44070604428	-0.401785235598	-0.936217632454	-0.955813918641	0.761449341734	-1.00673901292	-1.17304468075	-1.21469944008	-0.797657956323	1.06454043322	-0.576870350592	1.4951212803	2.86233132276	1.1278899447	2.3909293196	1.16844417663	0.0860676698403	0.152886392232	1.60214318695	-0.785924924172	-0.806337717674	1.99185771592	0.362438525028	-0.0381379108768	2.08622115559	0.174299314127	0.0179444651469	1.45486992255	-0.0153598036671	-1.08641708043	-1.1182848275	0.927886215747	1.76349636942	0.784376788794	0.800680554573	0.794476462045	1.36896722707	1.35797752127	0.620672086796	0.0203297885228	-1.68625186021	-1.49136122656	5
11286	-0.0573483348394	-0.620547636585	0.157297970187	1.45523697137	0.750316654972	1.29090497722	0.702333614308	1.04363188661	1.05588835352	-0.401785235598	-0.865680607167	-0.888591249663	0.850214586747	-1.22400312196	-1.15850591521	-1.19757827782	-0.893977683546	0.838098369537	-0.475545612157	1.17326260943	2.35124260992	1.16496911462	1.89858017991	0.986043141665	-1.63914084134	-0.663869682129	1.85827645895	-0.70123164766	-0.72880632957	1.79691191853	1.33540048322	0.0310558022767	1.70212543065	0.614304253386	0.524752698251	1.06210425606	-0.0923174591001	-1.04122201027	-1.07448831236	0.927886215747	1.35679571048	0.785618945166	0.801403998953	0.675929880562	1.23845376241	1.22863000441	0.620672086796	0.101648942614	-1.68625186021	-1.49136122656	5
11289	0.6086883376	-0.0471889430392	0.692567581212	2.55953956463	1.06120392961	1.9720471062	0.78010584644	0.0899577087986	0.0938441266385	-0.643895628553	0.200489159421	0.119748785007	0.783685006104	-0.195196267356	-0.785964251953	-0.923639681613	0.553207275325	2.28298489455	0.149290274853	2.26313562457	0.641012588773	1.22985766197	0.303487982391	-0.582605759027	0.907595532309	1.24539130638	1.04641645213	-1.02344323012	-1.03893188199	1.39331349731	-0.347468336996	-1.32453775148	2.44616141848	0.383391592418	0.186880542848	0.293032695875	-0.938851668862	-0.93825874893	-1.00879353964	1.18293238107	1.72282630353	0.790587570652	0.807914998372	1.1700379991	1.41359226311	1.41341217135	0.620672086796	1.11813836876	0.0526200085794	-0.197222054997	5
11017	0.412553368996	0.00656343448073	0.4623920362	-0.0625342161303	0.66611801809	-0.144756631564	-0.230933171275	-0.0164593512935	0.0724653660411	-0.401785235598	-0.333192069253	-0.418032566817	1.08465657436	0.236380898628	-0.480768040878	-0.61545876088	0.404307704005	0.431489624892	0.132402818447	0.368136247705	2.29262078507	0.812717000436	2.01823147573	1.68646311593	-0.0782379026534	1.33231213631	1.12296615064	-0.018370158836	-0.0310238366366	2.37295912439	-0.34676714509	-1.55677709776	1.04481153188	1.24332759526	1.20049700906	-0.948863319701	-1.40059760146	-0.316681162868	-0.395642327668	1.01290160419	0.502724326705	0.446510255739	0.4505334747	1.89386317317	2.18689125132	2.18949727253	0.620672086796	0.0406595770457	0.0526200085794	-0.0354546585516	5
11302	2.60879145666	0.0961507303473	2.78551665657	-0.612858328446	0.0572971052505	-0.509964593196	-0.804503383248	1.16479692689	1.96448567891	1.53509790804	-0.526891234329	-0.485255235795	0.591898268609	-0.32979210961	-0.938741600356	-0.889397357087	-0.640008907903	2.59355029821	0.267502469693	2.50085392359	2.03903464392	0.200910696857	2.0928560779	0.468024202367	-0.324696261394	0.520051966945	0.93110160654	-0.484476326417	-0.418680777155	0.0857073522197	0.141492007359	-1.20084866812	2.41030482737	0.521930778332	0.693688775952	2.67066002326	0.318123369876	-0.80825842682	-0.724116191226	-0.0285369042138	3.16661364277	0.806735603482	0.82238388597	0.624278217726	-0.1898897292	-0.175714464393	0.620672086796	-0.345606404888	-0.816815925815	-0.0354546585516	5
11306	0.863049322927	-0.100941320559	0.992442556468	-0.298141328081	0.160926196798	-0.149296353111	-0.357313048489	3.40086320179	3.48237768133	-0.643895628553	-0.252129085311	-0.216364559883	0.835990784958	0.335893650001	-0.271343438595	-0.341520164674	1.02344379289	0.798782700381	-0.154683940449	0.916356447097	0.866448056292	0.358497168991	0.803610330442	0.241846919011	1.0719011048	1.81786987593	0.758786109486	-0.97397365684	-0.961400493881	0.297507753924	-0.646399915729	-0.849105796827	0.795157103984	1.5273812627	1.53836916446	2.72927615434	1.42118309775	-0.58666095349	-0.592726645803	-0.262329222426	1.41780080932	0.811704228968	0.82672455225	1.4557428843	0.673240049874	0.674283503565	0.620672086796	-0.548904290116	-0.816815925815	-0.925175339002	5
