	Unnamed: 0	Unnamed: 0.1	Year	Player	Pos	Age	Tm	G	MP	PER	TS%	3PAr	FTr	ORB%	DRB%	TRB%	AST%	STL%	BLK%	TOV%	USG%	OWS	DWS	WS	WS/48	OBPM	DBPM	BPM	VORP	FG	FGA	FG%	3P	3PA	3P%	2P	2PA	2P%	eFG%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS	height	weight	cluster_ID
542	3761	5800	1980	Dave Corzine	C	23	WSB	78	826.0	0.448910411622	0.457	0.0	0.315	12.5	20.4	16.4	9.7	0.5	2.0	19.6	14.6	-0.0043583535109	0.0392251815981	0.0392251815981	0.05	-0.139467312349	0.0479418886199	-0.0915254237288	0.0	3.92251815981	9.41404358354	0.417	0.0	0.0	0.0	3.92251815981	9.41404358354	0.417	0.417	1.9612590799	2.96368038741	0.662	4.53268765133	7.23486682809	11.7675544794	2.74576271186	0.392251815981	1.35108958838	2.61501210654	5.23002421308	9.80629539952	211.0	113.0	2
2435	5662	8541	1987	Mark Olberding	PF	30	SAC	76	1002.0	0.316167664671	0.57	0.006	0.794	5.4	14.8	10.1	11.1	0.9	0.5	20.1	11.1	0.0359281437126	0.0179640718563	0.0538922155689	0.07	-0.0862275449102	-0.00718562874251	-0.0934131736527	-0.00359281437126	2.47904191617	5.92814371257	0.418	0.0	0.0359281437126	0.0	2.47904191617	5.89221556886	0.421	0.418	4.16766467066	4.70658682635	0.885	1.79640718563	4.8502994012	6.64670658683	3.26946107784	0.646706586826	0.323353293413	2.0119760479	5.17365269461	9.12574850299	203.0	102.0	2
2432	5659	8534	1987	Kurt Nimphius	PF	28	TOT	66	1088.0	0.317647058824	0.511	0.012	0.364	7.7	11.3	9.4	3.2	0.9	2.8	14.1	16.4	0.00330882352941	0.0231617647059	0.0231617647059	0.033	-0.122426470588	-0.0198529411765	-0.142279411765	-0.0198529411765	5.12867647059	10.9191176471	0.47	0.0	0.132352941176	0.0	5.12867647059	10.7867647059	0.475	0.47	2.68014705882	3.97058823529	0.675	2.64705882353	3.54044117647	6.1875	0.827205882353	0.661764705882	1.78676470588	2.08455882353	5.16176470588	12.9375	208.0	98.0	2
2430	5657	8531	1987	Ed Nealy	PF	26	SAS	60	980.0	0.415102040816	0.501	0.161	0.359	10.4	22.0	16.0	10.5	1.9	0.6	13.9	10.6	0.0330612244898	0.0367346938776	0.0697959183673	0.095	-0.0624489795918	0.0440816326531	-0.0183673469388	0.014693877551	3.08571428571	7.05306122449	0.438	0.14693877551	1.1387755102	0.129	2.9387755102	5.91428571429	0.497	0.448	1.87346938776	2.53469387755	0.739	3.52653061224	6.90612244898	10.4326530612	3.04897959184	1.4693877551	0.404081632653	1.32244897959	5.28979591837	8.19183673469	201.0	107.0	2
552	3771	5817	1980	Larry Demic	PF	22	NYK	82	1872.0	0.142307692308	0.468	0.0	0.347	11.2	16.9	14.1	4.1	1.3	0.9	21.6	16.0	-0.0269230769231	0.025	-0.00192307692308	-0.002	-0.0730769230769	-0.0173076923077	-0.0903846153846	-0.025	4.42307692308	10.1538461538	0.436	0.0	0.0	0.0	4.42307692308	10.1538461538	0.436	0.436	2.11538461538	3.51923076923	0.601	3.75	5.53846153846	9.28846153846	1.23076923077	1.07692307692	0.576923076923	3.23076923077	5.88461538462	10.9615384615	206.0	102.0	2
554	3773	5819	1980	Leon Douglas	C	25	DET	70	1782.0	0.230303030303	0.529	0.002	0.407	10.0	19.6	14.8	8.5	0.8	1.8	19.1	14.3	0.020202020202	0.0222222222222	0.0424242424242	0.057	-0.0343434343434	0.0020202020202	-0.030303030303	0.0040404040404	4.46464646465	9.19191919192	0.486	0.0	0.020202020202	0.0	4.46464646465	9.17171717172	0.487	0.486	2.52525252525	3.73737373737	0.676	3.45454545455	6.66666666667	10.1212121212	2.44444444444	0.606060606061	1.25252525253	2.56565656566	5.0303030303	11.4545454545	208.0	104.0	2
2425	5652	8522	1987	Paul Mokeski	C	30	MIL	62	626.0	0.425559105431	0.477	0.008	0.496	7.9	16.7	12.3	4.4	1.4	1.3	12.3	11.7	0.0115015974441	0.0460063897764	0.0632587859425	0.081	-0.212779552716	0.0345047923323	-0.172523961661	-0.0115015974441	2.99041533546	7.41853035144	0.403	0.0	0.0575079872204	0.0	2.99041533546	7.36102236422	0.406	0.403	2.64536741214	3.68051118211	0.719	2.58785942492	5.3482428115	7.93610223642	1.26517571885	1.03514376997	0.747603833866	1.26517571885	7.24600638978	8.62619808307	213.0	113.0	2
2422	5649	8516	1987	Chris McNealy	PF	25	NYK	59	972.0	0.322222222222	0.532	0.0	0.447	8.5	17.8	13.1	6.3	1.8	1.0	23.0	11.9	-0.0037037037037	0.0333333333333	0.0296296296296	0.039	-0.118518518519	0.0444444444444	-0.0740740740741	0.0	3.25925925926	6.62962962963	0.492	0.0	0.0	0.0	3.25925925926	6.62962962963	0.492	0.492	1.92592592593	2.96296296296	0.65	2.74074074074	5.66666666667	8.40740740741	1.7037037037	1.33333333333	0.592592592593	2.37037037037	5.03703703704	8.44444444444	201.0	95.0	2
560	3779	5825	1980	Bob Elliott	PF	24	NJN	54	722.0	0.578393351801	0.521	0.018	0.667	9.6	16.9	13.3	10.0	1.8	1.1	23.0	20.5	-0.0149584487535	0.0498614958449	0.0398891966759	0.05	-0.164542936288	0.00498614958449	-0.159556786704	-0.00997229916898	5.03601108033	11.3684210526	0.443	0.0498614958449	0.19944598338	0.25	4.98614958449	11.1689750693	0.446	0.445	5.18559556787	7.57894736842	0.684	3.34072022161	5.8836565097	9.2243767313	2.64265927978	1.4459833795	0.698060941828	4.38781163435	4.83656509695	15.3074792244	206.0	102.0	2
2436	5663	8542	1987	Jawann Oldham	C	29	NYK	44	776.0	0.394329896907	0.434	0.006	0.328	7.3	18.7	12.9	3.3	1.4	5.3	19.4	13.3	-0.0417525773196	0.0417525773196	0.0	-0.001	-0.269072164948	0.120618556701	-0.148453608247	-0.00927835051546	3.29381443299	8.07216494845	0.408	0.0	0.0463917525773	0.0	3.29381443299	8.02577319588	0.41	0.408	1.4381443299	2.64432989691	0.544	2.36597938144	5.9381443299	8.30412371134	0.881443298969	1.0206185567	3.29381443299	2.22680412371	4.40721649485	8.02577319588	213.0	97.0	2
2745	5974	9013	1988	Mike Smrek	C	25	LAL	48	421.0	0.658432304038	0.5	0.0	0.641	7.6	14.9	11.4	2.4	0.8	5.6	18.5	16.1	-0.0171021377672	0.0513064133017	0.0342042755344	0.047	-0.470308788599	0.0769596199525	-0.393349168646	-0.0256532066508	3.76247030879	8.80760095012	0.427	0.0	0.0	0.0	3.76247030879	8.80760095012	0.427	0.427	3.76247030879	5.64370546318	0.667	2.30878859857	4.95961995249	7.26840855107	0.684085510689	0.598574821853	3.59144893112	2.56532066508	8.97862232779	11.2874109264	213.0	113.0	2
2505	5732	8636	1987	Danny Vranes	SF	28	PHI	58	817.0	0.304039167687	0.444	0.036	0.326	7.3	13.1	10.3	4.8	2.1	1.8	14.1	9.5	-0.00440636474908	0.0396572827417	0.0352509179927	0.048	-0.149816401469	0.0572827417381	-0.0925336597307	0.0	2.59975520196	6.08078335373	0.428	0.0440636474908	0.220318237454	0.2	2.55569155447	5.86046511628	0.436	0.431	0.925336597307	1.98286413709	0.467	2.24724602203	4.18604651163	6.43329253366	1.32190942472	1.54222766218	1.10159118727	1.14565483476	5.59608323133	6.16891064871	201.0	95.0	2
2510	5737	8646	1987	Bill Wennington	C	23	DAL	58	560.0	0.507857142857	0.496	0.015	0.455	10.4	14.4	12.5	5.3	1.1	1.0	19.8	14.3	0.0	0.0321428571429	0.0321428571429	0.045	-0.192857142857	-0.00642857142857	-0.199285714286	-0.0128571428571	3.6	8.48571428571	0.424	0.0	0.128571428571	0.0	3.6	8.35714285714	0.431	0.424	2.89285714286	3.85714285714	0.75	3.40714285714	4.88571428571	8.29285714286	1.54285714286	0.835714285714	0.642857142857	2.50714285714	6.10714285714	10.0928571429	213.0	111.0	2
2581	5808	8751	1988	Earl Cureton	PF	30	LAC	69	1128.0	0.293617021277	0.443	0.01	0.203	8.8	17.0	12.8	8.1	1.4	1.8	14.7	14.3	-0.0191489361702	0.0414893617021	0.0223404255319	0.029	-0.15	0.0446808510638	-0.105319148936	-0.0127659574468	4.24468085106	9.89361702128	0.429	0.0	0.0957446808511	0.0	4.24468085106	9.79787234043	0.433	0.429	1.05319148936	2.01063829787	0.524	3.09574468085	5.55319148936	8.64893617021	2.01063829787	1.02127659574	1.14893617021	1.85106382979	4.3085106383	9.54255319149	206.0	95.0	2
2579	5806	8749	1988	Pat Cummings	PF	31	NYK	62	946.0	0.36532769556	0.495	0.003	0.261	9.6	19.1	14.2	5.6	1.0	0.7	16.0	17.5	0.0	0.0418604651163	0.0418604651163	0.055	-0.136997885835	-0.0190274841438	-0.156025369979	-0.0190274841438	5.32769556025	11.6828752643	0.456	0.0	0.0380549682875	0.0	5.32769556025	11.644820296	0.458	0.456	2.24524312896	3.044397463	0.738	3.12050739958	5.82241014799	8.94291754757	1.40803382664	0.761099365751	0.380549682875	2.47357293869	5.44186046512	12.9006342495	206.0	104.0	2
2575	5802	8743	1988	Wayne Cooper	C	31	DEN	45	865.0	0.486936416185	0.477	0.004	0.248	11.5	21.7	16.4	4.2	0.6	6.2	16.5	16.1	-0.00832369942197	0.0582658959538	0.0499421965318	0.068	-0.187283236994	0.0957225433526	-0.0915606936416	0.0	4.91098265896	11.2369942197	0.437	0.0	0.0416184971098	0.0	4.91098265896	11.1953757225	0.439	0.437	2.08092485549	2.78843930636	0.746	4.07861271676	7.15838150289	11.2369942197	1.24855491329	0.499421965318	3.91213872832	2.45549132948	6.03468208092	11.9028901734	208.0	99.0	2
438	3657	5645	1979	John Rudd	SF	23	NYK	58	723.0	0.408298755187	0.529	0.0	0.699	10.2	14.7	12.4	5.7	1.1	0.6	25.3	12.6	0.00497925311203	0.0248962655602	0.0298755186722	0.04	-0.149377593361	-0.0199170124481	-0.169294605809	-0.0149377593361	2.9377593361	6.622406639	0.444	0.0	0.0	0.0	2.9377593361	6.622406639	0.444	0.444	3.28630705394	4.63070539419	0.71	3.4356846473	4.87966804979	8.3153526971	1.74273858921	0.846473029046	0.398340248963	2.9377593361	4.73029045643	9.16182572614	201.0	104.0	2
2573	5800	8739	1988	Dallas Comegys	PF	23	NJN	75	1122.0	0.304812834225	0.487	0.003	0.413	5.4	17.5	11.3	8.6	1.6	3.8	21.3	20.5	-0.0513368983957	0.0417112299465	-0.0096256684492	-0.012	-0.186096256684	0.0417112299465	-0.147593582888	-0.0224598930481	5.00534759358	11.6470588235	0.43	0.0	0.0320855614973	0.0	5.00534759358	11.614973262	0.431	0.43	3.40106951872	4.8128342246	0.707	1.73262032086	5.26203208556	6.99465240642	2.08556149733	1.1550802139	2.24598930481	3.72192513369	5.61497326203	13.4117647059	206.0	92.0	2
2570	5797	8734	1988	Ben Coleman	PF	26	PHI	43	841.0	0.470868014269	0.575	0.005	0.474	8.0	16.5	12.2	4.0	0.9	1.8	17.6	15.7	0.0256837098692	0.0256837098692	0.0513674197384	0.071	-0.0984542211653	-0.0342449464923	-0.132699167658	-0.00856123662307	4.70868014269	9.11771700357	0.516	0.0	0.0428061831153	0.0	4.70868014269	9.07491082045	0.519	0.516	3.25326991677	4.32342449465	0.752	2.48275862069	5.09393579073	7.57669441141	0.984542211653	0.64209274673	1.07015457788	2.35434007134	5.13674197384	12.6706302021	206.0	106.0	2
2560	5787	8719	1988	Mike Brown	C	24	CHI	46	591.0	0.609137055838	0.48	0.006	0.408	12.9	17.9	15.4	6.5	0.9	0.4	15.6	17.7	0.0	0.0426395939086	0.0426395939086	0.058	-0.194923857868	-0.0730964467005	-0.268020304569	-0.0243654822335	4.75126903553	10.5989847716	0.448	0.0	0.0609137055838	0.0	4.75126903553	10.538071066	0.451	0.448	2.49746192893	4.32487309645	0.577	4.02030456853	5.66497461929	9.68527918782	1.70558375635	0.670050761421	0.243654822335	2.31472081218	5.17766497462	12.0	206.0	116.0	2
447	3666	5659	1979	Paul Silas	PF	35	SEA	82	1957.0	0.191313234543	0.468	0.0	0.483	13.9	17.0	15.5	7.3	0.7	0.5	16.7	11.7	0.0239141543178	0.0478283086357	0.0717424629535	0.096	-0.0202350536536	0.0220746039857	0.0	0.0183955033214	3.12723556464	7.39499233521	0.423	0.0	0.0	0.0	3.12723556464	7.39499233521	0.423	0.423	2.13387838528	3.56872764435	0.598	4.76443536025	5.81297904957	10.5774144098	2.11548288196	0.570260602964	0.349514563107	1.8027593255	3.25600408789	8.38834951456	201.0	99.0	2
2506	5733	8637	1987	Granville Waiters	C	26	CHI	44	534.0	0.438202247191	0.438	0.011	0.097	7.9	10.6	9.2	5.3	0.9	3.5	14.2	8.9	0.0	0.0404494382022	0.0337078651685	0.049	-0.276404494382	0.107865168539	-0.175280898876	-0.00674157303371	2.69662921348	6.26966292135	0.43	0.0	0.0674157303371	0.0	2.69662921348	6.20224719101	0.435	0.43	0.337078651685	0.606741573034	0.556	2.56179775281	3.30337078652	5.86516853933	1.48314606742	0.674157303371	2.08988764045	1.07865168539	5.59550561798	5.73033707865	211.0	102.0	2
2555	5782	8711	1988	Manute Bol	C	25	WSB	77	1136.0	0.342253521127	0.472	0.006	0.297	7.0	20.2	13.5	1.5	0.5	10.6	15.8	8.0	-0.00316901408451	0.0665492957746	0.0633802816901	0.085	-0.164788732394	0.177464788732	0.0158450704225	0.0221830985915	2.37676056338	5.22887323944	0.455	0.0	0.0316901408451	0.0	2.37676056338	5.19718309859	0.457	0.455	0.823943661972	1.55281690141	0.531	2.28169014085	6.43309859155	8.71478873239	0.411971830986	0.348591549296	6.59154929577	1.10915492958	5.07042253521	5.57746478873	231.0	90.0	2
461	3680	5683	1979	Ira Terrell	SF	24	TOT	49	732.0	0.45737704918	0.499	0.0	0.268	6.2	13.9	10.1	7.4	1.3	1.9	19.3	14.4	-0.00491803278689	0.0344262295082	0.0295081967213	0.037	-0.172131147541	0.0147540983607	-0.152459016393	-0.00983606557377	4.5737704918	9.73770491803	0.47	0.0	0.0	0.0	4.5737704918	9.73770491803	0.47	0.47	1.72131147541	2.60655737705	0.66	2.16393442623	5.01639344262	7.18032786885	2.01639344262	1.08196721311	1.37704918033	2.60655737705	4.91803278689	10.868852459	203.0	90.0	2
2548	5775	8702	1988	Benoit Benjamin	C	23	LAC	66	2171.0	0.233809304468	0.534	0.012	0.368	5.3	21.2	13.0	12.2	1.1	5.9	21.7	19.3	-0.023215108245	0.0580377706126	0.0331644403501	0.045	-0.0646706586826	0.0713035467526	0.00663288807001	0.0215568862275	5.63795485951	11.4914785813	0.491	0.0	0.1326577614	0.0	5.63795485951	11.3588208199	0.496	0.491	2.98479963151	4.22846614463	0.706	1.8572086596	6.93136803316	8.78857669277	2.85214187011	0.829111008752	3.73099953938	3.69783509903	3.36619069553	14.2607093505	213.0	113.0	2
2544	5771	8697	1988	James Bailey	PF	30	PHO	65	869.0	0.343843498274	0.514	0.017	0.369	9.4	17.9	13.6	6.2	0.9	1.9	20.0	16.4	-0.00828538550058	0.0248561565017	0.0165707710012	0.023	-0.161565017261	-0.0207134637514	-0.182278481013	-0.0207134637514	4.51553509781	9.98388952819	0.452	0.0	0.165707710012	0.0	4.51553509781	9.81818181818	0.46	0.452	2.8998849252	3.68699654776	0.787	3.02416570771	5.67548906789	8.6996547756	1.73993095512	0.704257767549	1.15995397008	2.8998849252	7.45684695052	11.9309551208	206.0	99.0	2
470	3689	5694	1979	Jan Van	SF	27	NJN	80	1998.0	0.194594594595	0.534	0.0	0.433	5.5	15.0	10.1	11.6	1.9	2.0	21.1	12.0	0.0162162162162	0.0486486486486	0.0648648648649	0.087	-0.036036036036	0.0432432432432	0.00720720720721	0.0216216216216	3.53153153153	7.62162162162	0.463	0.0	0.0	0.0	3.53153153153	7.62162162162	0.463	0.463	2.63063063063	3.2972972973	0.798	1.94594594595	4.93693693694	6.88288288288	3.24324324324	1.53153153153	1.33333333333	2.43243243243	4.23423423423	9.69369369369	185.0	79.0	2
2533	5760	8682	1988	Mark Acres	C	25	BOS	79	1151.0	0.290877497828	0.57	0.0	0.547	11.6	15.9	13.9	4.5	1.2	1.3	17.7	11.4	0.0344048653345	0.0312771503041	0.068809730669	0.09	-0.0312771503041	0.0	-0.0312771503041	0.00938314509123	3.37793223284	6.34926151173	0.532	0.0	0.0	0.0	3.37793223284	6.34926151173	0.532	0.532	2.22067767159	3.47176368375	0.64	3.28410078193	5.16072980017	8.4448305821	1.31364031277	0.907037358818	0.84448305821	1.68896611642	6.19287576021	8.97654213727	211.0	99.0	2
480	3699	5707	1979	Marvin Webster	C	26	NYK	60	2027.0	0.237987173162	0.504	0.0	0.47	10.5	24.4	17.4	10.6	0.5	2.9	20.2	16.3	0.00888011840158	0.0408485446473	0.0497286630488	0.066	-0.0301924025654	0.0355204736063	0.00532807104095	0.0213122841638	4.68870251603	9.91021213616	0.473	0.0	0.0	0.0	4.68870251603	9.91021213616	0.473	0.473	2.66403552047	4.65318204243	0.573	3.51652688703	8.11642821904	11.6329551061	3.05476073014	0.426245683276	1.98914652195	3.01924025654	3.25012333498	12.0414405525	216.0	102.0	2
2511	5738	8647	1987	Mark West	C	26	CLE	78	1333.0	0.310577644411	0.55	0.005	0.449	10.2	17.2	13.7	4.5	0.8	3.4	18.7	17.0	0.00270067516879	0.0486121530383	0.0513128282071	0.068	-0.0891222805701	0.013503375844	-0.0756189047262	-0.00810202550638	5.64441110278	10.3975993998	0.543	0.0	0.0540135033758	0.0	5.64441110278	10.3435858965	0.546	0.543	2.40360090023	4.67216804201	0.514	3.40285071268	5.75243810953	9.15528882221	1.1072768192	0.594148537134	2.18754688672	2.86271567892	6.18454613653	13.6924231058	208.0	104.0	2
500	3719	5733	1980	James Bailey	PF	22	SEA	67	726.0	0.609917355372	0.495	0.0	0.373	10.2	18.3	14.3	5.3	1.4	4.1	20.0	21.4	-0.0198347107438	0.0694214876033	0.0495867768595	0.063	-0.223140495868	0.0446280991736	-0.173553719008	-0.0148760330579	6.04958677686	13.4380165289	0.45	0.0	0.0	0.0	6.04958677686	13.4380165289	0.45	0.45	3.37190082645	5.00826446281	0.673	3.52066115702	6.2479338843	9.76859504132	1.38842975207	1.04132231405	2.67768595041	3.9173553719	5.7520661157	15.4710743802	206.0	99.0	2
1932	5156	7779	1985	Kurt Nimphius	C	26	DAL	82	2010.0	0.195223880597	0.504	0.014	0.323	7.5	15.8	11.6	11.4	0.7	3.6	16.1	12.3	0.0232835820896	0.0358208955224	0.0591044776119	0.079	-0.0286567164179	0.044776119403	0.0161194029851	0.0250746268657	3.51044776119	7.77313432836	0.452	0.0	0.107462686567	0.0	3.51044776119	7.66567164179	0.458	0.452	1.93432835821	2.50746268657	0.771	2.43582089552	4.87164179104	7.30746268657	3.2776119403	0.537313432836	2.25671641791	1.70149253731	4.69253731343	8.9552238806	208.0	98.0	2
297	3515	5451	1979	Dave Corzine	C	22	WSB	59	532.0	0.845864661654	0.6	0.0	0.534	10.0	17.9	14.0	10.9	0.8	1.3	26.7	14.3	0.0338345864662	0.0406015037594	0.0744360902256	0.102	-0.0812030075188	0.0609022556391	-0.0203007518797	0.0135338345865	4.26315789474	7.98496240602	0.534	0.0	0.0	0.0	4.26315789474	7.98496240602	0.534	0.534	3.31578947368	4.26315789474	0.778	3.51879699248	6.42857142857	9.94736842105	3.31578947368	0.676691729323	0.947368421053	3.58646616541	4.53383458647	11.8421052632	211.0	113.0	2
296	3514	5450	1979	Wayne Cooper	C	22	GSW	65	795.0	0.566037735849	0.464	0.0	0.208	12.1	25.8	18.9	3.5	0.4	3.0	14.0	18.9	0.0	0.0543396226415	0.0543396226415	0.073	-0.194716981132	-0.0362264150943	-0.230943396226	-0.0271698113208	5.79622641509	13.2679245283	0.437	0.0	0.0	0.0	5.79622641509	13.2679245283	0.437	0.437	1.85660377358	2.76226415094	0.672	4.07547169811	8.60377358491	12.679245283	0.950943396226	0.316981132075	1.99245283019	2.35471698113	5.34339622642	13.4490566038	208.0	99.0	2
2755	5984	9027	1988	LaSalle Thompson	C	26	SAC	69	1257.0	0.438186157518	0.521	0.011	0.36	11.9	25.2	18.5	7.7	2.0	3.2	17.1	20.4	0.00859188544153	0.0458233890215	0.054415274463	0.074	-0.0630071599045	0.0286396181384	-0.03723150358	0.00572792362768	6.15751789976	13.0596658711	0.471	0.0572792362768	0.143198090692	0.4	6.10023866348	12.9164677804	0.472	0.474	3.37947494033	4.6968973747	0.72	3.9522673031	8.276849642	12.2291169451	1.94749403341	1.54653937947	2.09069212411	3.12171837709	6.21479713604	15.7517899761	208.0	111.0	2
2978	6207	9391	1989	Jim Petersen	C	26	SAC	66	1633.0	0.251316595224	0.498	0.013	0.254	7.8	19.5	13.6	7.3	1.4	2.4	17.9	20.6	-0.0242498469075	0.0396815676669	0.0132271892223	0.019	-0.0881812614819	0.0132271892223	-0.0749540722596	-0.0132271892223	6.12859767299	13.3594611145	0.459	0.0	0.176362522964	0.0	6.12859767299	13.1830985915	0.465	0.459	2.53521126761	3.39497856705	0.747	2.66748315983	6.43723208818	9.10471524801	1.78567054501	1.03612982241	1.49908144519	3.24066135946	5.20269442743	14.7924066136	208.0	106.0	2
91	3309	5148	1978	Paul Griffin	PF	24	NOJ	82	1853.0	0.211764705882	0.506	0.0	0.439	8.3	18.0	13.2	11.4	2.1	1.2	26.0	11.8	0.00582838640043	0.0505126821371	0.0563410685375	0.076	-0.0369131138694	0.0524554776039	0.0155423637345	0.0252563410685	3.1084727469	6.95520777118	0.447	0.0	0.0	0.0	3.1084727469	6.95520777118	0.447	0.447	2.17593092283	3.05018888289	0.713	3.05018888289	6.85806799784	9.90825688073	3.34160820291	1.70966001079	0.874257960065	2.91419320022	4.42957366433	8.39287641662	206.0	92.0	2
99	3317	5160	1978	Gar Heard	PF	29	PHO	80	2099.0	0.221248213435	0.449	0.0	0.235	8.0	24.2	16.0	7.7	2.6	2.5	14.8	14.4	0.00171510242973	0.0754645069081	0.0771796093378	0.103	-0.0463077656027	0.0617436874702	0.0154359218676	0.0257265364459	4.54502143878	10.7193901858	0.424	0.0	0.0	0.0	4.54502143878	10.7193901858	0.424	0.424	1.54359218676	2.5212005717	0.612	2.84707003335	8.33539780848	11.1824678418	2.26393520724	2.21248213435	1.73225345403	2.05812291567	3.65316817532	10.6336350643	198.0	99.0	2
2961	6190	9359	1989	Paul Mokeski	C	32	MIL	74	690.0	0.427826086957	0.443	0.159	0.311	10.4	21.1	15.7	6.7	2.0	1.9	15.8	13.3	-0.00521739130435	0.0573913043478	0.0521739130435	0.072	-0.166956521739	0.0782608695652	-0.0886956521739	0.00521739130435	3.07826086957	8.55652173913	0.36	0.365217391304	1.35652173913	0.269	2.71304347826	7.2	0.377	0.381	2.08695652174	2.66086956522	0.784	3.28695652174	6.46956521739	9.75652173913	1.87826086957	1.51304347826	1.09565217391	1.82608695652	7.98260869565	8.60869565217	213.0	113.0	2
107	3325	5169	1978	Kim Hughes	C	25	NJN	56	854.0	0.286651053864	0.356	0.0	0.181	10.3	17.3	13.6	5.4	2.5	3.0	24.8	9.9	-0.0421545667447	0.0548009367681	0.0168618266979	0.021	-0.189695550351	0.151756440281	-0.0379391100703	0.00843091334895	2.40281030445	6.74473067916	0.356	0.0	0.0	0.0	2.40281030445	6.74473067916	0.356	0.356	0.379391100703	1.2224824356	0.31	4.00468384075	6.11241217799	10.1170960187	1.6018735363	2.06557377049	2.06557377049	2.40281030445	6.87119437939	5.1850117096	211.0	99.0	2
109	3327	5171	1978	Phil Jackson	PF	32	NYK	63	654.0	0.445871559633	0.548	0.0	0.487	4.7	12.6	8.7	8.1	2.1	1.2	25.2	10.8	0.0110091743119	0.0330275229358	0.0440366972477	0.058	-0.154128440367	0.0440366972477	-0.104587155963	0.0	3.02752293578	6.33027522936	0.478	0.0	0.0	0.0	3.02752293578	6.33027522936	0.478	0.478	2.36697247706	3.08256880734	0.768	1.59633027523	4.45871559633	6.05504587156	2.53211009174	1.70642201835	0.825688073394	2.5871559633	5.83486238532	8.42201834862	203.0	99.0	2
2953	6182	9346	1989	Tim McCormick	C	26	HOU	81	1257.0	0.266348448687	0.521	0.011	0.368	7.6	14.9	11.2	5.9	0.7	1.1	14.3	15.2	0.0171837708831	0.0400954653938	0.0572792362768	0.075	-0.0830548926014	-0.0114558472554	-0.0945107398568	-0.0114558472554	4.84009546539	10.0525059666	0.481	0.0	0.114558472554	0.0	4.84009546539	9.93794749403	0.487	0.481	2.49164677804	3.69451073986	0.674	2.49164677804	4.98329355609	7.47494033413	1.54653937947	0.515513126492	0.687350835322	1.94749403341	5.52744630072	12.1718377088	211.0	108.0	2
114	3332	5178	1978	George Johnson	C	29	NJN	81	2411.0	0.173206138532	0.438	0.0	0.257	9.4	22.6	15.7	6.0	1.4	5.9	21.6	15.7	-0.0328494400664	0.0627125673994	0.0298631273331	0.04	-0.0612194110328	0.0612194110328	0.0	0.0179178763998	4.25549564496	10.7656574036	0.395	0.0	0.0	0.0	4.25549564496	10.7656574036	0.395	0.395	1.98589796765	2.76233927831	0.719	3.6582330983	7.97345499793	11.6316880962	1.65740356698	1.16466196599	4.09124844463	3.2998755703	5.06180008295	10.4968892576	211.0	111.0	2
84	3302	5139	1978	Glen Gondrezick	SF	22	NYK	72	1017.0	0.357522123894	0.44	0.0	0.357	9.5	15.8	12.7	9.9	2.4	0.9	17.3	17.7	-0.0070796460177	0.0389380530973	0.0318584070796	0.044	-0.0884955752212	0.0106194690265	-0.0778761061947	0.0	4.63716814159	12.0	0.386	0.0	0.0	0.0	4.63716814159	12.0	0.386	0.386	2.93805309735	4.28318584071	0.686	3.25663716814	5.59292035398	8.84955752212	2.93805309735	1.98230088496	0.637168141593	2.90265486726	6.40707964602	12.2123893805	198.0	98.0	2
2947	6176	9336	1989	Rick Mahorn	PF	30	DET	72	1795.0	0.242674094708	0.566	0.005	0.394	9.3	21.3	15.6	4.4	1.1	2.3	17.4	13.3	0.0300835654596	0.0621727019499	0.0922562674095	0.123	-0.0320891364903	0.050139275766	0.0180501392758	0.0260724233983	4.0713091922	7.88189415042	0.517	0.0	0.0401114206128	0.0	4.0713091922	7.84178272981	0.519	0.517	2.32646239554	3.10863509749	0.748	2.8278551532	7.11977715877	9.94763231198	1.18328690808	0.802228412256	1.32367688022	1.94540389972	4.13147632312	10.4690807799	208.0	108.0	2
2940	6169	9325	1989	Alton Lister	C	30	SEA	82	1806.0	0.273089700997	0.529	0.0	0.328	12.4	21.6	16.9	4.0	0.7	6.0	15.8	16.3	0.0259136212625	0.0458471760797	0.0737541528239	0.097	-0.0418604651163	0.0318936877076	-0.0119601328904	0.0139534883721	5.40199335548	10.8239202658	0.499	0.0	0.0	0.0	5.40199335548	10.8239202658	0.499	0.499	2.29235880399	3.54817275748	0.646	4.12624584718	6.73754152824	10.8637873754	1.07641196013	0.558139534884	3.58803986711	2.33222591362	6.17940199336	13.096345515	213.0	108.0	2
2935	6164	9319	1989	Keith Lee	PF	26	NJN	57	840.0	0.462857142857	0.468	0.008	0.275	9.4	25.4	17.1	7.0	1.1	2.3	15.5	16.7	-0.00857142857143	0.0428571428571	0.0342857142857	0.045	-0.188571428571	0.03	-0.158571428571	-0.0171428571429	4.67142857143	11.0571428571	0.422	0.0	0.0857142857143	0.0	4.67142857143	10.9714285714	0.426	0.422	2.27142857143	3.04285714286	0.746	3.12857142857	7.97142857143	11.1	1.8	0.857142857143	1.41428571429	2.27142857143	5.91428571429	11.6142857143	208.0	97.0	2
